,S1,S10,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S11,S110,S111,S112,S113,S114,S115,S116,S117,S118,S119,S12,S120,S121,S122,S123,S124,S125,S126,S127,S128,S129,S13,S130,S131,S132,S133,S134,S135,S136,S137,S138,S139,S14,S140,S141,S142,S143,S144,S145,S146,S147,S148,S149,S15,S150,S151,S152,S153,S154,S155,S156,S157,S158,S159,S16,S160,S161,S162,S163,S164,S165,S166,S167,S168,S169,S17,S170,S171,S172,S173,S174,S176,S177,S178,S179,S18,S180,S181,S182,S183,S184,S185,S186,S187,S188,S189,S19,S190,S191,S192,S2,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S3,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S4,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S5,S50,S51,S52,S53,S54,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S69,S7,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S8,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S9,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99
Microthamniales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002532150043255538,0.0,0.0,0.0,0.009987655161017525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035479261642544007,0.0,0.004084975261720307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027459976476763514,0.005543027110044033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028650718819561226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moraxellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21980983402393672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16138464027035543,12.50200296933824,0.0,0.0,0.0,0.0,1.2085638921600117,0.6052184140119422,0.6341968939057487,0.0,17.873270870947536,0.0,0.0,0.6740488070092602,0.0,0.0,0.0,0.0,0.07444920058893573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5049996919333797,0.0,0.0,0.0,0.0,0.0,0.27490536401952226,0.0,0.0,0.0,0.0,0.14915853115896485,1.237594398050037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167367629835504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614886922627928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588189259887054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1540406481228318,0.0,0.0,0.0,0.19457722585787535,0.16991690365021947,1.0480116678291553,0.32776377617770447,0.0,0.0,0.0,1.5217083634002662,0.0,0.0,1.888023402776015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mycenaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007485895142424659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mycobacteriaceae,0.0,0.0,0.12180799501307556,0.23986094156712814,0.3461865829337706,0.774695382084583,0.4435001079987579,0.17602511776373783,0.13197551084058387,0.5157125783645841,0.17045031505149605,0.20846295945206694,0.07885601763948216,0.2496818375368805,0.08393977555323633,0.34841072702103804,0.5031764935090767,0.3625066012364473,0.0,0.11574214750234615,0.08076242685713997,0.10138630839361992,0.13544170941814354,0.07362783478499635,0.9905240135139642,0.07004609625485136,0.060398510213977,0.16106269390393865,0.14558034025750552,0.17359877875944607,0.1256496984365375,0.0862794595930891,0.0,0.08521071503167486,0.0,0.1617559336194506,0.0920853422105015,0.8010673762621827,0.194569280153682,0.16010948929510974,0.2911895655031574,0.16164039366686525,0.3173304797755864,0.0,0.1725589191861782,0.0,0.04872897500285949,0.0,0.0,0.2435871050380048,0.1855571638520269,0.03512414558593784,0.3978040567512631,0.13518174452482656,0.24393372489576073,0.39878614634823834,0.0,0.06464460347148757,0.03477752572818187,0.04139218801369155,0.13997665255711741,0.13526839948926556,0.07019052119558303,0.21562643651235688,0.0,0.0,0.5701318960322707,0.0,0.08009807212977436,0.03064697242325662,0.187752422951148,0.052224058568565476,0.11452897800020027,0.3050832448015423,0.2900630509654505,0.0982378446856699,0.1870880682237824,0.07065268100592431,0.0,0.4253892204310087,0.0,0.13471958471448528,0.8456369129719706,0.06086067002431828,0.03136909712691488,0.0,0.04240316259881312,0.033564356226036,0.0,0.05323503315368704,0.03625066012364473,0.06504899330553619,0.06620439283138942,0.10956076003903144,0.05459262759656457,0.16649307167544877,0.08500852011465054,0.12703617786756136,0.1011841134765956,0.0,0.5382139841305755,0.288185526735939,0.0,0.0,0.0,0.0,0.07322344495094772,0.17149017462476396,0.19555136975065723,0.08778147897669827,0.05057761424422464,0.0,0.3939334683396548,0.17330992887798277,0.03200456686613415,0.16418227262374235,0.0,0.0,0.10641229633108142,0.05352388303515034,0.11383573828468835,0.0,0.06311369909973207,0.0,0.07810500794767757,0.0,0.07764284813733628,0.1420563717036532,0.0,0.0,0.0,0.0875215140833813,0.0,0.05167524379378519,0.11943942598507645,0.08665496443899139,0.0,0.11184267410259155,0.07261686019987477,0.19734223901572973,0.0,0.04364521708910533,0.130848996302877,0.14390501094501837,0.3886475155088764,0.34939281661801325,0.29194057519496197,0.11631984726527277,0.0,0.03772379451910758,0.23922547182790888,0.04078560326261861,0.03922581390271677,0.23185979985059463,0.21681072102635646,0.0,0.21834162539811197,0.3700455831426395,0.09534934587103686,0.1349506646196559,0.1561522459190625,0.16481774236296162,0.38599009659941397,0.03752159960208327,0.08867691360923452,0.18815681278519664,0.0,0.15953178953218314,0.0,0.08864802862108818,0.06952616646821742,0.17579403785856718,0.0710281858518266,0.17853811173246859,0.14558034025750552,0.0,0.1949447849995843,0.0,0.14988420349130877,0.13414188495155865,0.5056028325133683,1.1997957526341283,0.1254475035195132,0.12824934736970725,0.16270913822827948,0.21074487351562704,1.768512284247229,0.04237427761066679
Mycosphaerellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00919965689830274,0.0,0.004026099303168561,0.0,0.0,0.0,0.0,0.0,0.01189038662127438,0.0,0.004693784093267022,0.004881695381498325,0.0,0.03139717758468988,0.00796424013099481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018415306246667717,0.0,0.0,0.0,0.0,0.0,0.02347691669136623,0.016452233001527934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026775359516702932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005753283909890327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005193548157711977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012921899650288768,0.004829719918796049,0.0,0.004465891679880122,0.01100280564282014,0.0,0.0,0.010531028365984102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008384041945128573,0.0043939256546000486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007984230693572607
Myoviridae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myxococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01716971250373129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040928090066172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01866608457278963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myxotrichaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00427262747271487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004020826227830832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nakamurellaceae,0.0,0.0,0.0,0.04222125172170525,0.09325763429300905,0.0491819800450163,0.0,0.02765478550072228,0.0,0.18963281486209563,0.06450095743608696,0.08027681660899655,0.0,0.04609130916787047,0.03504552020694058,0.0,0.11508045822555181,0.0,0.0,0.0,0.029213558638761048,0.0,0.0,0.0,0.14700843215641485,0.0,0.0,0.027869788692175903,0.0,0.02800416568683442,0.02924043403769275,0.0,0.0,0.0,0.0,0.0,0.03743743071186213,0.09417139785668695,0.03007357140457554,0.0,0.0,0.0,0.03942621023280815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03163234454261431,0.0,0.059314005442268294,0.0,0.0,0.04937010783753822,0.0,0.0,0.0,0.0,0.0,0.03818994188194982,0.0,0.0,0.0,0.0,0.292995599153425,0.0,0.0,0.0,0.0,0.0,0.0,0.038754325259515575,0.0,0.09159135955924347,0.0510363825713038,0.0,0.0,0.048106964087748186,0.0,0.0,0.10347028588705616,0.0,0.03042295159068768,0.0,0.0,0.0,0.0,0.0,0.0,0.0427050089024759,0.0,0.0,0.0,0.0,0.0,0.0,0.033513622467833515,0.0,0.0,0.04074310478046159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05052574999160145,0.0,0.0,0.08073369839083551,0.0,0.0881781838949172,0.0,0.02859542446333188,0.030207948399234057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028514798266536773,0.02913293244196594,0.0,0.0,0.0,0.02958981422380489,0.034723015419760146,0.09309638189941884,0.07463298283333894,0.03625491315886721,0.0,0.03206235092552156,0.0,0.07890617126347971,0.0
Nannocystaceae,0.0,0.0,0.0,0.09484825603730343,0.13800686192690323,0.12433599597292319,0.12416378545218507,0.0,0.0,0.028851885705202078,0.06214150406019419,0.22098583899641003,0.03156751314761091,0.059677568917325695,0.02614950522592695,0.04115831445641086,0.20009537813456263,0.0,0.0,0.0,0.029646703493224173,0.0,0.015631416497767885,0.04343679211540753,0.05659102650717322,0.0,0.0,0.025195723880300436,0.05374292943342738,0.013710606843381153,0.023818039714395473,0.034561326815827464,0.0,0.06685742293579196,0.0,0.01833379697704301,0.028414735921789926,0.14398124230020265,0.023115950668309286,0.027739140801971145,0.02115540012452145,0.0,0.05684271880671355,0.0,0.06322775503715772,0.0,0.0,0.0,0.0,0.09740491992210784,0.016121554133714844,0.0,0.046523334525560005,0.0,0.0389725655393501,0.12597861940150218,0.0,0.02546066314297447,0.0,0.0,0.0,0.028745910000132466,0.018982898170594387,0.06018095351640635,0.0,0.0,0.014121262700525902,0.0,0.05939938269151796,0.045516565327398686,0.0,0.0,0.0,0.0,0.0182410682351071,0.0,0.0,0.0,0.0,0.02089046086184742,0.0,0.0,0.014704129078408772,0.1328272993416259,0.0,0.0,0.014902833525414296,0.03268025805084184,0.0,0.0,0.015565181682099376,0.015949343612976723,0.09303342208798632,0.030309051649909255,0.030468015207513674,0.12224297579779833,0.01551219382956457,0.1292771132217939,0.021632290797334707,0.0,0.029143318894143514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03988660599557551,0.0,0.0,0.040628435931062794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033793002954072775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03465405555776338,0.0,0.0,0.0,0.013485408470108226,0.0,0.0,0.0,0.027196015313489377,0.09582853130919736,0.09267575408337637,0.0314880313688087,0.029342023341149038,0.0,0.022427108585356802,0.04297314840572798,0.027924598285842966,0.01601557842864523,0.11512935659500058,0.0,0.11508961570559947,0.05403436262236881,0.025871319000119217,0.026917829087681644,0.0,0.0,0.0,0.0,0.0,0.020294347520830845,0.0,0.06789068606022068,0.05608764190809256,0.0,0.05277590112466716,0.0,0.04800699439653459,0.021605796871067305,0.01923459047013472,0.4885480003709149,0.11426830399130998,0.021274622792724764,0.049397925525573254,0.03354131065453244,0.4835936361589105,0.0
Naviculaceae,0.0,0.0,0.0,0.0,0.0,0.0033627147814687774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035527157063410045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038904951283360743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039417652191746115,0.0,0.0,0.0033265241291121628,0.0,0.0,0.0,0.003501445615502467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00439113248593591,0.0,0.0,0.0,0.006689238910580941,0.00493399227128513,0.0,0.0,0.0,0.0,0.0036884306526783093,0.0
Nectriaceae,0.0,0.0,0.0,0.0,0.0031705677264566596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008945422219630345,0.009002958787732234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00977818833689451,0.0,0.0,0.0,0.011201461337309631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003963966718177428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004578699524739703,0.0,0.0,0.004345525011905737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040517856905434675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004342496771479322,0.004387920377875549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005275194822815187,0.0,0.0,0.0,0.0,0.0045120782353585695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005693092001660478,0.0033250079882038317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011900984875811529,0.0,0.0,0.0,0.0,0.0,0.0,0.0038246676585623313,0.010044673494419044,0.0,0.0,0.0,0.0,0.010190029034886972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004088124575660449,0.0,0.008703162985517134,0.006492547474234076,0.0,0.0,0.007416160804290696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nitrososphaeraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nitrospiraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059498603588586045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07696254556782843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728857893960179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07911110625297181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
