,avrB_RI-1,avrB_RI-2,avrB_RI-3,avrB_RI-4,avrB_RI-5,avrB_RI-6,avrB_RII-1,avrB_RII-2,avrB_RII-3,avrB_RII-4,avrB_RII-5,avrB_RII-6,avrB_RIII-1,avrB_RIII-2,avrB_RIII-3,avrB_RIII-4,avrB_RIII-5,avrB_RIII-6,avrB_RIV-1_,avrB_RIV-2,avrB_RIV-3,avrB_RIV-4,avrB_RIV-5,avrB_RIV-6,avrB_RV-1,avrB_RV-2,avrB_RV-3,avrB_RV-4,avrB_RV-5,avrB_RV-6,avrB_RVI-1,avrB_RVI-2_,avrB_RVI-3,avrB_RVI-4,avrB_RVI-5,avrB_RVI-6,control_1,control_2,control_3,control_4,control_6,C_RI-1,C_RI-2,C_RI-3,C_RI-4,C_RI-5,C_RI-6,C_RII-1,C_RII-2,C_RII-3,C_RII-4,C_RII-5,C_RII-6,C_RIII-1,C_RIII-2,C_RIII-3,C_RIII-4,C_RIII-5,C_RIII-6,C_RIV-1,C_RIV-2,C_RIV-3,C_RIV-4,C_RIV-5,C_RIV-6,C_RV-1,C_RV-2,C_RV-3,C_RV-4,C_RV-5,C_RV-6,C_RVI-1_,C_RVI-2_,C_RVI-3_,C_RVI-4,C_RVI-5_,C_RVI-6,EV_RI-1,EV_RI-2,EV_RI-3,EV_RI-4,EV_RI-5,EV_RI-6,EV_RII-1,EV_RII-2,EV_RII-3,EV_RII-4,EV_RII-5,EV_RII-6,EV_RIII-1,EV_RIII-2,EV_RIII-3,EV_RIII-4,EV_RIII-5,EV_RIII-6,EV_RIV-1,EV_RIV-2,EV_RIV-4,EV_RIV-5,EV_RIV-6,EV_RV-1,EV_RV-2,EV_RV-3,EV_RV-4,EV_RV-5,EV_RV-6,EV_RVI-1,EV_RVI-2,EV_RVI-3,EV_RVI-4,EV_RVI-5,EV_RVI-6
Ramalinaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1210087182871756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omphalotaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7753600736886405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584807432079693e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spizellomycetaceae,0.0,0.0,0.0,0.00010473361619820515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6175253692762625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.437454358831659e-05,0.0,0.0,0.0,3.122236408740629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5066551587853464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.992860215558729e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.014972177452248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.699443156275751e-05,1.566310668267489e-05,0.0,0.00016563531329468733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ceratobasidiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.881613900564744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Togniniaceae,0.0,6.213520823126278e-06,2.7002669685554048e-05,2.6622943932217024e-05,2.3515905292178293e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9084840367010194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.119633654055173e-05,0.0,0.0,1.2841016736540986e-05,2.4783718194054043e-05,0.0,0.0,0.0,3.174649281496036e-05,0.0,8.751243902595928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5968548721170333e-06,8.117523874289024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.039916731077859e-06,6.977314520724812e-06,0.0,0.0,0.0,0.0,0.0,0.00013842500360533922,0.0,0.0,0.0,1.3818118057284889e-05,0.0,0.0,1.7915251907016704e-05,0.0,0.0,0.0,5.7599502244455035e-06,0.0,0.0,1.8716748763376834e-05,0.0,0.0,6.926519225685322e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.3583909391498568e-05,0.0,0.0,0.0,0.0,0.0,0.00010157419567378795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0815516873011235e-05,0.0
Gnomoniaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sporidiobolaceae,0.0,0.00020169692818578213,0.00034435221716881345,0.0003703742782356133,1.8174979846587188e-05,2.0749550134780837e-05,0.0,3.082498632787901e-05,0.0,0.0,4.2194529027701945e-05,2.350962144066938e-05,0.0,1.8310621142316085e-05,0.00013275267367444487,0.0,2.6302019532677142e-05,0.0,0.0001334696757495102,0.0,0.0,0.00013138731848579344,7.23331014732997e-05,0.00017329331557648767,0.00017184343863462211,0.00019352909195641266,2.873227118648833e-05,0.00017766458511866257,0.00010098695879158775,8.486586552684577e-05,0.00044165229783714124,3.4901378874778376e-05,0.00040581983875012477,0.00035767241551816904,8.63205752005129e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.029250918067011e-05,8.339814776372213e-05,1.8821622768033403e-05,6.016204659533537e-05,5.328053563328114e-05,1.3627482866559966e-05,2.1279035107139547e-05,4.191806308005988e-05,0.0,8.341362286106605e-05,4.072504039939712e-05,9.821673452523494e-06,0.0,0.0,0.0,7.787829671568218e-05,0.0001304566963256116,4.192064112202772e-05,0.0,2.0311184217878137e-05,7.950057463398802e-05,0.0,0.0,0.0,0.0014978034089457987,0.00028164207888183577,0.0,0.0,0.00012815701411713847,4.0210957247551776e-05,0.0006047530039643437,8.307807119758985e-05,0.00023533557071026364,0.00039096723269837206,0.0,0.000120197304953405,0.0,7.692145897413676e-05,0.00026038451389157557,3.5892925433004135e-05,3.077333247596412e-05,4.8180332074279854e-05,0.000407605718991754,0.0,2.1403754345155776e-05,0.0,0.0,0.00014115068180818125,0.0,0.00010032121554950953,0.0,2.1549414640411697e-05,4.360836690950908e-05,9.231693450974562e-05,0.0002355140833023903,0.0,0.0,8.057136391148944e-05,0.0,0.00019249265556504883,0.00031113234839927296,0.0004676034253822452,0.00038526532743680676,0.0003138325022494701,0.0,0.0015079500453191938,0.0,0.0,0.00013398725954103584,0.00015046379791001013,0.00020036262185424395
Sordariaceae,0.0,5.382047834995312e-05,3.3413229921644224e-05,6.588671099244004e-05,9.699563777620623e-06,0.0,0.0,0.0,0.0,0.0,2.2518238194784582e-05,0.0,0.0,0.0,1.1807835421953472e-05,0.0,0.0,0.0,2.0351331386621468e-05,0.0,0.0,0.0,1.9301246463420914e-05,0.0,4.585442203709343e-05,3.1779068487829186e-05,1.5333744477387473e-05,0.0,1.7964796582537108e-05,4.529093744085694e-05,0.00013749140607006476,1.862605368370635e-05,8.663064149520226e-05,0.00010105488235145197,2.512760843990174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.901530125454834e-06,2.0089324112360645e-05,1.605354209108558e-05,0.0,7.2726704683224695e-06,0.0,2.2370694752418784e-05,7.853271258896305e-06,8.903181865318306e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2372070593421058e-05,0.0,1.0839606337021825e-05,8.485521310381564e-06,0.0,3.20813361400287e-05,0.0,0.00017128774770162983,0.0,0.0,1.79715254036808e-05,3.419720798788199e-05,0.0,8.068565111450823e-05,4.4336833212722535e-05,2.511862347594928e-05,5.216252838417571e-05,0.0,4.9891725669891846e-05,0.0,0.0,0.0,0.0,1.6423011388185203e-05,0.0,5.932627812603222e-05,0.0,0.0,0.0,7.842694902749162e-06,0.0,0.0,0.0,0.0,1.1500421097540508e-05,4.654554113919303e-05,9.853479911284129e-06,0.0,0.0,0.0,4.299906186999817e-05,0.0,0.0,0.0,0.00016636604406764966,0.0002878499951499675,0.0001256138272264961,0.0,6.190444971603647e-05,0.0,0.0,5.3629411708161566e-05,0.0,0.0
Hericiaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ascoideaceae,0.0,0.0,1.6945669854230916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9845362887198835e-05,0.0,0.0,2.2777972511043205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7087089220463324e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011582580231177231,0.0,0.0,0.0,0.0,4.353343636385623e-05,0.0,0.0,0.0,0.00021163568726113592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valsariaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diatrypaceae,0.0,1.6383087628255745e-05,2.9665621972378364e-05,7.019627611776443e-05,2.066799956773827e-05,0.0,1.0270888908690258e-05,0.0,9.88145530066277e-06,0.0,0.0,4.455730257335833e-06,0.0,0.0,8.386780512058758e-06,0.0,0.0,0.0,1.4454990552326757e-05,0.0,0.0,0.0,0.0,3.284392611581831e-05,0.0,1.1285898844320657e-05,0.0,2.2448269235017872e-05,2.551980113161094e-05,0.0,5.580363516730498e-05,0.0,0.00010767988054393926,7.177650159129119e-05,1.7847448685353252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3225118504673145e-06,0.0,0.0,6.732100311848926e-06,0.0,0.0,0.0,0.0,6.323685035831349e-06,0.0,7.445926373680476e-06,0.0,0.0,0.0,0.0,1.2362594832865789e-05,7.945132996961493e-06,0.0,0.0,6.02703223897016e-06,0.0,0.0,0.0,0.00012166097282382387,3.050231122921974e-05,0.0,0.0,1.2144667810424995e-05,3.0484400497305955e-05,0.0,0.0,3.5682133825503645e-05,3.7049608237149805e-05,0.0,1.0124777019631063e-05,0.0,0.0,8.225023671098168e-06,0.0,1.166481297695491e-05,0.0,0.0,0.0,8.113219185342909e-06,2.5503339616187196e-05,0.0,0.0,0.0,1.901367389963096e-05,0.0,8.168432578421331e-06,0.0,6.9986555827391875e-06,0.0,0.0,0.0,0.0,0.0,7.296547516774409e-05,2.948413742639836e-05,5.908261109655779e-05,0.0,2.9740014732635464e-05,4.132815700962408e-05,0.00013190708049408526,0.0,1.2529454951868001e-05,2.5394330059340347e-05,0.0,7.59486322557879e-05
Lecanoraceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glomerellaceae,0.0,6.4716259567976e-05,0.00011718475389820581,0.00011553684021145597,4.082123147744436e-05,0.0,1.0142982929882126e-05,2.3077767949871794e-05,2.9275197111385187e-05,5.0295971419382954e-06,2.6324844053938316e-05,1.3200725762522096e-05,0.0,0.0,9.110571593112535e-05,0.0,9.845777333551278e-06,0.0,3.5687447242225655e-05,0.0,1.0453129780814902e-05,3.2788617382437124e-05,8.12305241504157e-05,9.730473717650293e-05,3.216354225055318e-05,0.00011702620324413994,9.679955930156787e-05,2.2168715257306747e-05,1.260099829494332e-05,0.0,0.0003582065394471194,3.266205515208226e-05,0.00041016438928766723,0.00012601360116031076,1.4687658241887727e-05,3.8296897260344095e-05,0.0,0.0,0.0,0.0,0.0,7.596204796506242e-06,4.058454406741252e-05,7.045599924368007e-06,0.0,3.324131881494827e-05,1.5303748263996258e-05,1.5930992772431546e-05,0.0,1.6525495953448318e-05,1.8734803757282875e-05,1.5244824800399336e-05,3.6766001841135184e-06,1.7400485947460554e-05,0.0,1.973877857473616e-05,5.8305208664773494e-05,7.325184186504662e-05,1.9615475612738403e-05,6.0559559073444895e-06,7.603195524264527e-06,1.785592824375679e-05,0.0,0.0,2.8812937464676215e-05,0.0006407781223509877,7.530614557084631e-05,1.734264339694168e-05,0.0,2.398685437752203e-05,7.52619263582547e-05,0.00016978534893770364,7.774766014603563e-05,0.00014095110073194454,0.00014635288035888292,0.0,8.498887017780524e-05,0.0,1.727665564897777e-05,4.8735572219014665e-05,8.957328700534912e-06,0.0,1.8035604485448963e-05,9.709716226654536e-05,0.0,3.204873285454285e-05,0.0,2.200432042595297e-05,2.6418849355573527e-05,0.0,3.7553783613631744e-05,0.0,0.0,0.0,3.455749776817521e-05,0.0,0.0,0.0,0.0,5.559754131430786e-05,0.00019215151370743886,5.823392800310076e-05,0.00011669368077736698,8.653107318016875e-05,0.0003230662028323255,4.081348701156973e-05,0.0003907932247178908,7.752878264948273e-05,0.0,5.0156176081263366e-05,3.7549285246377194e-05,0.0002250084741545275
Tuberaceae,0.0,0.0,8.588944812320147e-06,0.0,6.64878498207064e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.093947379920681e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6927596710265097e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248521026757917e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.359322856377698e-06,0.0,0.0,0.0,0.0,2.7653900613370245e-05,0.0,0.0,1.7877991386980594e-05,0.0,0.0,0.0,0.0,3.968919223339046e-06,0.0,0.0,0.0,6.777756128864968e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.587447943263465e-06,0.0,0.0,7.976423012513389e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4093805576655774e-05,0.0,0.0,2.1216901348954087e-05,0.0,0.0,6.126915177793995e-06,0.0,0.0
Trapeliaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phaeosphaeriaceae,0.0,0.0,4.229315985543941e-05,0.0,9.821862833061955e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1956717078079441e-05,0.0,0.0,0.0,1.030396778310677e-05,0.0,0.0,0.0,3.9089220838619274e-05,4.682434835817399e-05,0.0,1.6089880885679773e-05,0.0,0.0,0.0,0.0,9.944642593550492e-05,9.430452162431643e-06,2.1930735686001327e-05,3.410968492408683e-05,8.481478448513166e-06,2.764347312972206e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.013767000358164e-06,0.0,0.0,9.597701842118275e-06,0.0,0.0,2.2652760513365644e-05,0.0,0.0,1.1004022124098653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011563164430075902,0.0,0.0,0.0,1.7314195454110488e-05,0.0,0.0,2.244793189939365e-05,7.630601127815584e-05,0.0,0.0,2.1651769852860703e-05,0.0,0.0,2.3452212885367593e-05,1.293116116243305e-05,0.0,0.0,2.0024768794049543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.995543930341679e-05,0.0,0.0,0.0,4.354122487568895e-05,0.0,0.0,0.0,0.0,0.0,4.2399218811647056e-05,0.0,6.268498540830695e-05,0.0,0.0,0.0,0.0,0.0
Mycosphaerellaceae,0.0,4.7166093380569914e-05,6.83246786144843e-05,0.00010104579153408477,9.917023576600264e-06,0.0,0.0,8.409696152135165e-05,0.0,0.0,1.5348724554425947e-05,0.0,0.0,0.0,1.2072561710280694e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.389679192839319e-05,0.0,0.00023639006903245058,9.376491455882466e-05,4.061442589863383e-05,1.5677520039681452e-05,0.0,0.0,4.6306339615355986e-05,8.032794327294294e-05,9.521820658910603e-06,2.2143215248146812e-05,6.88803245029887e-05,1.2845478984170037e-05,5.582260298805382e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.275274593421149e-05,1.0269858801274689e-05,1.6413455187805793e-05,1.93813815295961e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.359112803012766e-06,0.0,4.747027273337779e-06,9.590594179262409e-06,1.4164543989483683e-05,3.559129484892948e-05,0.0,8.827326663847162e-06,0.0,0.0,0.0,0.0,0.0,0.00023350392124631074,0.0,0.0,0.0,1.7481946902199802e-05,0.0,8.249458663719485e-05,2.2665422402646553e-05,0.0,0.0,0.0,4.3723093216728086e-05,0.0,1.6788616628617503e-05,4.7358867062315416e-05,0.0,1.679120781814787e-05,8.763063162328314e-06,2.0218782080532228e-05,1.1666985273864831e-05,0.0,1.2237140775373504e-05,8.018524547886962e-06,1.9254418040080826e-05,0.0,1.3684855062225809e-05,0.0,1.1758255296829194e-05,2.379453547838968e-05,1.0074390439827857e-05,0.0,0.0,0.0,0.0,0.0,0.00010503198461149531,0.0,0.00017009589494851717,0.0,8.562002132001978e-05,0.0,6.329231926355718e-05,0.0,0.0,3.6554505783455336e-05,0.0,0.0
Graphiolaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agaricaceae,0.0,0.0,1.1259757072575185e-05,2.220283288462576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3008460833368364e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.104946506149136e-05,0.0,0.0,1.4596613086564615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901561622999958e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8943318204560246e-05,0.0,0.0,0.0,0.0,0.0,1.4940847458124838e-05,0.0,0.0,0.0,0.0,0.0,5.533454343472175e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.750938660781372e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3078720711322075e-05,2.797718392899177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyophyllaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.964261473581679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
